"Lokasyon","Fabric","SwitchName","PortIndex","Slot","Port","Speed","State","Role","PortWWN","Alias","EncOut","CRC","DiscC3","DiscC3Level","SFP"
"Ankara","B","DR712FC218","519","10","39","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","520","10","40","32G","Online","Host","29:90:ac:99:29:92:39:57","",,,"0","",""
"Ankara","B","DR712FC218","521","10","41","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","522","10","42","32G","Online","Host","51:40:2e:c0:14:86:3f:e8","SN1600Q FW:v9.14.00 DVR:v5.4.85.0",,,"0","",""
"Ankara","B","DR712FC218","523","10","43","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","524","10","44","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","525","10","45","16G","Online","Host","51:40:2e:c0:01:82:76:ec","QLogic Port0 WWPN 51:40:2e:c0:01:82:76:ec.......................",,,"0","",""
"Ankara","B","DR712FC218","526","10","46","32G","Online","Host","10:00:94:40:c9:cf:21:de","Emulex PPN-10:00:94:40:c9:cf:21:de",,,"0","",""
"Ankara","B","DR712FC218","527","10","47","32G","Online","Storage","50:06:0e:80:08:82:cf:01","",,,"0","",""
"Ankara","B","DR712FC218","576","11","0","32G","Online","Host","51:40:2e:c0:14:86:41:f8","SN1600Q FW:v9.14.00 DVR:v5.4.85.0",,,"0","",""
"Ankara","B","DR712FC218","577","11","1","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","578","11","2","32G","Online","Host","10:00:b4:7a:f1:6e:3b:81","Emulex PPN-10:00:b4:7a:f1:6e:3b:81",,,"0","",""
"Ankara","B","DR712FC218","579","11","3","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","580","11","4","32G","Online","Storage","50:06:0e:80:08:82:cf:38","",,,"0","",""
"Ankara","B","DR712FC218","581","11","5","32G","Online","Storage","50:06:0e:80:08:82:cf:58","",,,"0","",""
"Ankara","B","DR712FC218","582","11","6","32G","Online","Host","10:00:00:62:0b:43:5d:54","Emulex PPN-10:00:00:62:0b:43:5d:54",,,"0","",""
"Ankara","B","DR712FC218","583","11","7","32G","Online","Storage","50:06:0e:80:08:82:cf:78","",,,"0","",""
"Ankara","B","DR712FC218","584","11","8","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","585","11","9","32G","Online","Host","10:00:b4:7a:f1:6e:e8:60","Emulex PPN-10:00:b4:7a:f1:6e:e8:60",,,"1","warning",""
"Ankara","B","DR712FC218","586","11","10","16G","Online","Host","10:00:94:57:a5:a6:4e:d2","Emulex PPN-10:00:94:57:a5:a6:4e:d2",,,"0","",""
"Ankara","B","DR712FC218","587","11","11","32G","Online","Host","10:00:b4:7a:f1:6e:5c:75","Emulex PPN-10:00:b4:7a:f1:6e:5c:75",,,"0","",""
"Ankara","B","DR712FC218","588","11","12","32G","Online","Host","10:00:b4:7a:f1:6e:6a:00","Emulex PPN-10:00:b4:7a:f1:6e:6a:00",,,"0","",""
"Ankara","B","DR712FC218","589","11","13","32G","Online","Host","10:00:94:40:c9:d4:2a:1e","2",,,"0","",""
"Ankara","B","DR712FC218","590","11","14","32G","Online","Host","10:00:b4:7a:f1:6e:6b:39","Emulex PPN-10:00:b4:7a:f1:6e:6b:39",,,"0","",""
"Ankara","B","DR712FC218","591","11","15","32G","Online","Storage","50:06:0e:80:08:82:cf:59","",,,"0","",""
"Ankara","B","DR712FC218","592","11","16","32G","Online","Storage","50:06:0e:80:08:82:cf:79","",,,"0","",""
"Ankara","B","DR712FC218","593","11","17","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","594","11","18","32G","Online","Host","51:40:2e:c0:14:86:41:70","SN1600Q FW:v9.14.00 DVR:v5.4.85.0",,,"33","warning",""
"Ankara","B","DR712FC218","595","11","19","32G","Online","Storage","50:06:0e:80:08:82:cf:39","",,,"0","",""
"Ankara","B","DR712FC218","596","11","20","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","597","11","21","32G","Online","Host","10:00:b4:7a:f1:6e:e8:15","Emulex PPN-10:00:b4:7a:f1:6e:e8:15",,,"0","",""
"Ankara","B","DR712FC218","598","11","22","32G","Online","Host","29:90:94:a4:f9:d3:17:ff","",,,"0","",""
"Ankara","B","DR712FC218","599","11","23","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","600","11","24","32G","Online","Host","10:00:b4:7a:f1:6e:e8:30","Emulex PPN-10:00:b4:7a:f1:6e:e8:30",,,"58","warning",""
"Ankara","B","DR712FC218","601","11","25","32G","Online","Host","10:00:94:40:c9:ce:65:0d","Emulex PPN-10:00:94:40:c9:ce:65:0d",,,"34","warning",""
"Ankara","B","DR712FC218","602","11","26","32G","Online","Host","10:00:b4:7a:f1:6e:6b:30","Emulex PPN-10:00:b4:7a:f1:6e:6b:30",,,"0","",""
"Ankara","B","DR712FC218","603","11","27","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","604","11","28","32G","Online","Host","10:00:94:40:c9:ce:55:79","Emulex PPN-10:00:94:40:c9:ce:55:79",,,"4","warning",""
"Ankara","B","DR712FC218","605","11","29","32G","Online","Host","10:00:b4:7a:f1:6e:5b:30","Emulex PPN-10:00:b4:7a:f1:6e:5b:30",,,"0","",""
"Ankara","B","DR712FC218","606","11","30","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","607","11","31","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","608","11","32","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","609","11","33","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","610","11","34","32G","Online","Host","10:00:b4:7a:f1:6e:5b:21","Emulex PPN-10:00:b4:7a:f1:6e:5b:21",,,"0","",""
"Ankara","B","DR712FC218","611","11","35","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","612","11","36","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","613","11","37","32G","Online","Host","10:00:b4:7a:f1:6e:e8:18","Emulex PPN-10:00:B4:7A:F1:6E:E8:18",,,"0","",""
"Ankara","B","DR712FC218","614","11","38","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","615","11","39","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","616","11","40","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","617","11","41","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","618","11","42","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","619","11","43","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","620","11","44","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","621","11","45","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","622","11","46","32G","Online","Host","10:00:94:40:c9:cf:91:0f","Emulex PPN-10:00:94:40:c9:cf:91:0f",,,"0","",""
"Ankara","B","DR712FC218","623","11","47","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","672","12","0","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","673","12","1","16G","Online","Host","51:40:2e:c0:01:ca:bb:9a","SN1100Q FW:v9.14.00 DVR:v9.1.15.1",,,"0","",""
"Ankara","B","DR712FC218","674","12","2","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","675","12","3","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","676","12","4","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","677","12","5","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","678","12","6","16G","Online","Host","51:40:2e:c0:01:ca:a0:e4","SN1100Q FW:v9.15.00 DVR:v10.02.09.100-k",,,"0","",""
"Ankara","B","DR712FC218","679","12","7","16G","Online","Host","51:40:2e:c0:01:ca:a0:74","SN1100Q FW:v9.15.00 DVR:v10.02.09.100-k",,,"0","",""
"Ankara","B","DR712FC218","680","12","8","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","681","12","9","32G","Online","Host","10:00:b4:7a:f1:6e:c8:d8","6",,,"0","",""
"Ankara","B","DR712FC218","682","12","10","32G","Online","Host","10:00:b4:7a:f1:6e:4b:fc","Emulex PPN-10:00:b4:7a:f1:6e:4b:fc",,,"0","",""
"Ankara","B","DR712FC218","683","12","11","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","684","12","12","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","685","12","13","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","686","12","14","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","687","12","15","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","688","12","16","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","689","12","17","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","690","12","18","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","691","12","19","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","692","12","20","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","693","12","21","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","694","12","22","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","695","12","23","32G","Online","Host","10:00:00:62:0b:43:5c:27","Emulex PPN-10:00:00:62:0b:43:5c:27",,,"0","",""
"Ankara","B","DR712FC218","696","12","24","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","697","12","25","32G","Online","Host","10:00:b4:7a:f1:6e:5b:27","Emulex PPN-10:00:b4:7a:f1:6e:5b:27",,,"0","",""
"Ankara","B","DR712FC218","698","12","26","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","699","12","27","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","700","12","28","32G","Online","Host","10:00:94:40:c9:d4:99:ed","0",,,"2","warning",""
"Ankara","B","DR712FC218","701","12","29","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","702","12","30","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","703","12","31","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","704","12","32","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","705","12","33","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","706","12","34","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","707","12","35","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","708","12","36","32G","Online","Host","10:00:b4:7a:f1:6e:5b:1e","Emulex PPN-10:00:b4:7a:f1:6e:5b:1e",,,"0","",""
"Ankara","B","DR712FC218","709","12","37","32G","Online","Host","10:00:00:10:9b:dd:c3:c6","0",,,"0","",""
"Ankara","B","DR712FC218","710","12","38","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","711","12","39","16G","Online","Host","51:40:2e:c0:12:3f:47:9c","SN1100Q FW:v9.15.05 DVR:v10.02.09.100-k",,,"0","",""
"Ankara","B","DR712FC218","712","12","40","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","713","12","41","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR712FC218","714","12","42","32G","Online","Host","10:00:b4:7a:f1:6e:5a:d8","Emulex PPN-10:00:b4:7a:f1:6e:5a:d8",,,"0","",""
"Ankara","B","DR712FC218","715","12","43","16G","Online","Host","51:40:2e:c0:01:82:76:e6","QLogic Port1 WWPN 51:40:2e:c0:01:82:76:e6.......................",,,"0","",""
"Ankara","B","DR712FC218","716","12","44","64G","Online","Host","10:00:5c:ed:8c:55:29:1b","Emulex PPN-10:00:5c:ed:8c:55:29:1b",,,"0","",""
"Ankara","B","DR712FC218","717","12","45","32G","Online","Host","10:00:b4:7a:f1:6e:3b:75","2",,,"0","",""
"Ankara","B","DR712FC218","718","12","46","16G","Online","Host","10:00:1c:98:ec:0a:76:c0","Emulex PPN-10:00:1c:98:ec:0a:76:c0",,,"0","",""
"Ankara","B","DR712FC218","719","12","47","32G","Online","Host","10:00:b4:7a:f1:6e:1b:6c","Emulex PPN-10:00:b4:7a:f1:6e:1b:6c",,,"16","warning",""
"Ankara","A","DR406FC221","0","3","0","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR406FC221","1","3","1","32G","Online","Storage","50:00:09:74:10:13:40:00","EMC-201232 ORC-1c 0",,,"9","warning",""
"Ankara","A","DR406FC221","2","3","2","64G","Online","Host","10:00:00:62:0b:3e:1f:1b","",,,"0","",""
"Ankara","A","DR406FC221","3","3","3","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR406FC221","4","3","4","32G","Online","Storage","50:00:09:75:98:19:d4:45","EMC-601653 SAF-2d 5",,,"6","warning",""
"Ankara","A","DR406FC221","5","3","5","32G","Online","Storage","50:00:09:75:98:19:cc:45","EMC-601651 SAF-2d 5",,,"15","warning",""
"Ankara","A","DR406FC221","6","3","6","32G","Online","Storage","50:00:09:74:10:13:40:80","EMC-201232 ORC-3c 0",,,"9","warning",""
"Ankara","A","DR406FC221","7","3","7","32G","Online","Host","10:00:b4:7a:f1:6e:bb:9f","Emulex PPN-10:00:b4:7a:f1:6e:bb:9f",,,"0","",""
"Ankara","A","DR406FC221","8","3","8","64G","Online","Host","10:00:00:62:0b:3e:24:57","",,,"0","",""
"Ankara","A","DR406FC221","9","3","9","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR406FC221","10","3","10","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR406FC221","11","3","11","32G","Online","Host","28:50:94:a4:f9:d3:19:c4","",,,"0","",""
"Ankara","A","DR406FC221","12","3","12","32G","Online","Storage","50:00:09:75:98:19:d4:49","EMC-601653 SAF-2d 9",,,"22","warning",""
"Ankara","A","DR406FC221","13","3","13","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR406FC221","14","3","14","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR406FC221","15","3","15","64G","Mod_Inv","Free",,"",,,"0","",""
"Ankara","A","DR406FC221","16","3","16","32G","Online","Host","28:22:94:a4:f9:d3:19:c4","",,,"0","",""
"Ankara","A","DR406FC221","17","3","17","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR406FC221","18","3","18","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR406FC221","19","3","19","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR406FC221","20","3","20","64G","Online","Host",,"",,,"0","",""
"Ankara","A","DR406FC221","21","3","21","32G","Online","Host","28:50:ac:99:29:92:39:5b","",,,"0","",""
"Ankara","A","DR406FC221","22","3","22","32G","Online","Storage","50:00:09:75:98:19:d4:44","EMC-601653 SAF-2d 4",,,"0","",""
"Ankara","A","DR406FC221","23","3","23","32G","Online","Storage","50:00:09:75:98:19:cc:44","EMC-601651 SAF-2d 4",,,"0","",""
"Ankara","A","DR406FC221","24","3","24","32G","Online","Storage","50:00:09:74:10:13:40:c4","EMC-201232 ORC-4c 4",,,"14","warning",""
"Ankara","A","DR406FC221","25","3","25","64G","Online","Host","10:00:00:62:0b:3e:32:1b","",,,"0","",""
"Ankara","A","DR406FC221","26","3","26","32G","Online","Host","10:00:b4:7a:f1:6e:7b:81","Emulex PPN-10:00:b4:7a:f1:6e:7b:81",,,"0","",""
"Ankara","A","DR406FC221","27","3","27","32G","Online","Host","10:00:b4:7a:f1:6e:db:36","Emulex PPN-10:00:b4:7a:f1:6e:db:36",,,"0","",""
"Ankara","A","DR406FC221","28","3","28","32G","Online","Storage","50:00:09:75:98:19:d6:45","EMC-601653 SAF-10d 5",,,"6","warning",""
"Ankara","A","DR406FC221","29","3","29","32G","Online","Storage","50:00:09:75:98:19:ce:45","EMC-601651 SAF-10d 5",,,"6","warning",""
"Ankara","A","DR406FC221","30","3","30","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR406FC221","31","3","31","32G","Online","Host","28:11:94:a4:f9:d3:19:c4","",,,"0","",""
"Ankara","A","DR406FC221","32","3","32","32G","Online","Storage","50:00:09:74:10:13:40:44","EMC-201232 ORC-2c 4",,,"14","warning",""
"Ankara","A","DR406FC221","33","3","33","32G","Online","Storage","50:00:09:75:98:19:d6:86","EMC-601653 SAF-11d 6",,,"4","warning",""
"Ankara","A","DR406FC221","34","3","34","32G","Online","Storage","50:00:09:75:98:19:ce:86","EMC-601651 SAF-11d 6",,,"4","warning",""
"Ankara","A","DR406FC221","35","3","35","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR406FC221","36","3","36","64G","Online","Host",,"",,,"11","warning",""
"Ankara","A","DR406FC221","37","3","37","32G","Online","Storage","50:00:09:75:98:19:d4:08","EMC-601653 SAF-1d 8",,,"16","warning",""
"Ankara","A","DR406FC221","38","3","38","32G","Online","Storage","50:00:09:75:98:19:cc:08","EMC-601651 SAF-1d 8",,,"20","warning",""
"Ankara","A","DR406FC221","39","3","39","32G","Online","Host","28:11:ac:99:29:92:39:5b","",,,"0","",""
"Ankara","A","DR406FC221","40","3","40","64G","Online","Host","10:00:00:62:0b:3e:40:ea","",,,"0","",""
"Ankara","A","DR406FC221","41","3","41","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR406FC221","42","3","42","32G","Online","Host","28:13:94:a4:f9:d3:19:c4","",,,"0","",""
"Ankara","A","DR406FC221","43","3","43","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR406FC221","44","3","44","32G","Online","Storage","50:00:09:75:98:19:cc:49","EMC-601651 SAF-2d 9",,,"20","warning",""
"Ankara","A","DR406FC221","45","3","45","16G","Online","Host","51:40:2e:c0:01:ca:c2:f0","QLogic Port0 WWPN 51:40:2e:c0:01:ca:c2:f0.......................",,,"0","",""
"Ankara","A","DR406FC221","46","3","46","32G","Online","Host","10:00:b4:7a:f1:6e:e8:36","Emulex PPN-10:00:B4:7A:F1:6E:E8:36",,,"0","",""
"Ankara","A","DR406FC221","47","3","47","32G","Online","Host","10:00:b4:7a:f1:6e:0c:d8","Emulex PPN-10:00:b4:7a:f1:6e:0c:d8",,,"0","",""
"Ankara","A","DR406FC221","96","4","0","32G","Online","Host","10:00:b4:7a:f1:6e:1b:87","Emulex PPN-10:00:B4:7A:F1:6E:1B:87",,,"0","",""
"Ankara","A","DR406FC221","97","4","1","32G","Online","Host","10:00:b4:7a:f1:6e:d8:eb","Emulex PPN-10:00:B4:7A:F1:6E:D8:EB",,,"0","",""
"Ankara","A","DR406FC221","98","4","2","64G","Online","Host","10:00:00:62:0b:3e:1f:1c","",,,"0","",""
"Ankara","A","DR406FC221","99","4","3","32G","Online","Storage","50:00:09:74:10:13:41:00","EMC-201232 ORC-5c 0",,,"11","warning",""
"Ankara","A","DR406FC221","100","4","4","32G","Online","Storage","50:00:09:75:98:19:d4:c5","EMC-601653 SAF-4d 5",,,"6","warning",""
"Ankara","A","DR406FC221","101","4","5","32G","Online","Storage","50:00:09:75:98:19:cc:c5","EMC-601651 SAF-4d 5",,,"15","warning",""
"Ankara","A","DR406FC221","102","4","6","32G","Online","Storage","50:00:09:74:10:13:41:80","EMC-201232 ORC-7c 0",,,"11","warning",""
"Ankara","A","DR406FC221","103","4","7","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR406FC221","104","4","8","64G","Online","Host","10:00:00:62:0b:3e:24:58","",,,"0","",""
"Ankara","A","DR406FC221","105","4","9","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR406FC221","106","4","10","32G","Online","Host","10:00:94:40:c9:d4:f9:0f","Emulex PPN-10:00:94:40:C9:D4:F9:0F",,,"0","",""
"Ankara","A","DR406FC221","107","4","11","32G","Online","Host","29:60:94:a4:f9:d3:19:c4","",,,"0","",""
"Ankara","A","DR406FC221","108","4","12","32G","Online","Storage","50:00:09:75:98:19:d4:c9","EMC-601653 SAF-4d 9",,,"22","warning",""
"Ankara","A","DR406FC221","109","4","13","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR406FC221","110","4","14","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR406FC221","111","4","15","32G","Online","Host","10:00:b4:7a:f1:6e:d8:e4","Emulex PPN-10:00:B4:7A:F1:6E:D8:E4",,,"0","",""
"Ankara","A","DR406FC221","112","4","16","32G","Online","Host","28:b2:94:a4:f9:d3:19:c4","",,,"0","",""
"Ankara","A","DR406FC221","113","4","17","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR406FC221","114","4","18","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR406FC221","115","4","19","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR406FC221","116","4","20","64G","Online","Host","10:00:00:62:0b:3e:52:67","",,,"12","warning",""
"Ankara","A","DR406FC221","117","4","21","32G","Online","Host","29:60:ac:99:29:92:39:5b","",,,"0","",""
"Ankara","A","DR406FC221","118","4","22","32G","Online","Storage","50:00:09:75:98:19:d4:c4","EMC-601653 SAF-4d 4",,,"0","",""
"Ankara","A","DR406FC221","119","4","23","32G","Online","Storage","50:00:09:75:98:19:cc:c4","EMC-601651 SAF-4d 4",,,"0","",""
"Ankara","A","DR406FC221","120","4","24","32G","Online","Storage","50:00:09:74:10:13:41:c4","EMC-201232 ORC-8c 4",,,"14","warning",""
"Ankara","A","DR406FC221","121","4","25","64G","Online","Host","10:00:00:62:0b:3e:32:1c","",,,"0","",""
"Ankara","A","DR406FC221","122","4","26","32G","Online","Host","10:00:b4:7a:f1:6e:f8:36","Emulex PPN-10:00:b4:7a:f1:6e:f8:36",,,"0","",""
"Ankara","A","DR406FC221","123","4","27","32G","Online","Host","10:00:b4:7a:f1:6e:8b:2d","Emulex PPN-10:00:b4:7a:f1:6e:8b:2d",,,"0","",""
"Ankara","A","DR406FC221","124","4","28","32G","Online","Storage","50:00:09:75:98:19:d6:c5","EMC-601653 SAF-12d 5",,,"4","warning",""
"Ankara","A","DR406FC221","125","4","29","32G","Online","Storage","50:00:09:75:98:19:ce:c5","EMC-601651 SAF-12d 5",,,"6","warning",""
"Ankara","A","DR406FC221","126","4","30","64G","No_Light","Free",,"",,,"0","",""
"Ankara","A","DR406FC221","127","4","31","32G","Online","Host","29:a1:94:a4:f9:d3:19:c4","",,,"0","",""
"Ankara","A","DR406FC221","128","4","32","32G","Online","Host","10:00:b4:7a:f1:6e:d8:fa","Emulex PPN-10:00:B4:7A:F1:6E:D8:FA",,,"0","",""
"Ankara","A","DR406FC221","129","4","33","32G","Online","Storage","50:00:09:75:98:19:d7:06","EMC-601653 SAF-13d 6",,,"4","warning",""
"Ankara","A","DR406FC221","130","4","34","32G","Online","Storage","50:00:09:75:98:19:cf:06","EMC-601651 SAF-13d 6",,,"4","warning",""
"Ankara","A","DR406FC221","131","4","35","32G","Online","Storage","50:00:09:74:10:13:41:44","EMC-201232 ORC-6c 4",,,"14","warning",""
